ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
53,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
52,268,,67120.0,1761670925550.0,1761670925800.0,250.0,,4139.4,,
93,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
92,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
91,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
87,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
89,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
88,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
94,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
90,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
84,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
85,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
86,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
78,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
79,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
80,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
81,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
82,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
83,268,,67120.0,1761670925551.0,1761670925800.0,249.0,,4139.4,,
95,268,,67120.0,1761670925642.0,1761670925800.0,158.0,,4139.4,,
106,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
109,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
96,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
108,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
98,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
99,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
100,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
101,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
102,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
103,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
104,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
105,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
107,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
97,268,,67120.0,1761670925643.0,1761670925800.0,157.0,,4139.4,,
121,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
119,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
122,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
123,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
124,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
120,314,,67172.0,1761670925985.0,1761670925801.0,184.0,,4139.52,,
125,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
126,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
127,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
128,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
129,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
131,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
132,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
130,314,,67172.0,1761670925986.0,1761670925801.0,185.0,,4139.52,,
133,314,,67172.0,1761670925991.0,1761670925801.0,190.0,,4139.52,,
379,314,3066106164.0,67172.0,1761670925997.0,1761670925801.0,196.0,4139.59,4139.52,-0.06999999999970896,0.06999999999970896
134,314,,67172.0,1761670926006.0,1761670925801.0,205.0,,4139.52,,
135,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
136,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
137,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
138,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
139,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
141,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
142,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
143,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
144,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
145,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
140,314,,67172.0,1761670926007.0,1761670925801.0,206.0,,4139.52,,
150,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
147,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
154,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
153,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
151,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
146,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
149,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
152,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
148,314,,67172.0,1761670926008.0,1761670925801.0,207.0,,4139.52,,
155,314,,67172.0,1761670926009.0,1761670925801.0,208.0,,4139.52,,
156,314,,67172.0,1761670926009.0,1761670925801.0,208.0,,4139.52,,
157,314,,67172.0,1761670926009.0,1761670925801.0,208.0,,4139.52,,
158,314,,67172.0,1761670926009.0,1761670925801.0,208.0,,4139.52,,
159,314,,67172.0,1761670926009.0,1761670925801.0,208.0,,4139.52,,
162,314,,67172.0,1761670926014.0,1761670925801.0,213.0,,4139.52,,
160,314,,67172.0,1761670926014.0,1761670925801.0,213.0,,4139.52,,
161,314,,67172.0,1761670926014.0,1761670925801.0,213.0,,4139.52,,
163,314,,67172.0,1761670926014.0,1761670925801.0,213.0,,4139.52,,
178,326,,67367.0,1761670926090.0,1761670926342.0,252.0,,4139.59,,
180,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
185,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
186,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
184,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
183,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
182,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
179,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
181,326,,67367.0,1761670926093.0,1761670926342.0,249.0,,4139.59,,
195,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
194,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
192,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
193,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
190,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
189,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
188,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
187,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
191,326,,67367.0,1761670926094.0,1761670926342.0,248.0,,4139.59,,
200,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
196,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
197,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
198,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
199,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
218,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
201,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
203,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
217,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
216,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
215,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
214,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
213,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
202,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
212,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
210,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
209,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
208,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
207,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
206,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
204,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
211,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
205,326,,67367.0,1761670926335.0,1761670926342.0,7.0,,4139.59,,
229,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
228,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
220,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
222,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
223,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
224,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
225,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
227,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
226,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
219,326,,67367.0,1761670926336.0,1761670926342.0,6.0,,4139.59,,
394,326,3066106165.0,67367.0,1761670926337.0,1761670926342.0,5.0,4139.59,4139.59,0.0,0.0
288,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
287,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
285,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
284,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
283,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
286,327,,67400.0,1761670926735.0,1761670926913.0,178.0,,4139.59,,
311,327,,67400.0,1761670926736.0,1761670926913.0,177.0,,4139.59,,
