ws_idx,mmap_idx,ws_id,mmap_id,ws_ts_ms,mmap_ts_ms,dt_ms,ws_px,mmap_px,price_diff,abs_diff
314,142,3056952725.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
315,142,3056952726.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
316,142,3056952727.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
317,142,3056952728.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
318,142,3056952729.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
319,142,3056952730.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
320,142,3056952731.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
321,142,3056952732.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
322,142,3056952733.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
323,142,3056952734.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
310,142,3056952721.0,32286.0,1761505221614.5,1761505221748.0,133.5,4072.23,4072.23,0.0,0.0
397,142,3056952797.0,32286.0,1761505221616.5,1761505221748.0,131.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
396,142,3056952796.0,32286.0,1761505221616.5,1761505221748.0,131.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
394,142,3056952794.0,32286.0,1761505221616.5,1761505221748.0,131.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
393,142,3056952793.0,32286.0,1761505221616.5,1761505221748.0,131.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
395,142,3056952795.0,32286.0,1761505221616.5,1761505221748.0,131.5,4072.09,4072.23,0.13999999999987267,0.13999999999987267
